Image,longitude,latitude,typology ,stories,Economic_Stratum
4a53a7ad-c9d7-46b2-bbca-4d645c4f729f,"-75,592598","6,220882",CR/LFINF/DNO,3,2
25a19470-fcc5-432b-93a5-6ef66e173a7d,"-75,592971","6,250311",CR/LFINF/DUC,1,2
12af3092-b4e6-4f9f-9996-85e94d95a6f0,"-75,609957","6,250506",MUR/LWAL/DNO,2,2
b8334c2b-3bc4-4054-98fd-0c5e628f3e4b,"-75,584377","6,212274",MUR/LWAL/DNO,2,2
d7538b0e-8a7b-4599-af68-f35d70438355,"-75,603222","6,24781",MUR/LWAL/DNO,2,3
70aafd20-6f5b-4ff4-84ea-a21d2f7a879e,"-75,550957","6,273564",MUR/LWAL/DNO,2,2
961486de-205f-4397-b51f-04b65bd9ff93,"-75,616016","6,275684",MUR/LWAL/DNO,2,1
3917904c-0022-40ed-a143-9b77fccff656,"-75,612488","6,259337",MUR/LWAL/DNO,3,2
eaf3958b-056e-4e6c-b5ec-8caf447a9e4c,"-75,554146","6,239412",CR/LFINF/DNO,2,2
94043718-e775-4627-a219-3a16b3f60c09,"-75,59374","6,223365",MUR/LWAL/DNO,2,2
ad36819c-a9ea-413d-bf4c-4c00392c0d53,"-75,616437","6,275947",MUR/LWAL/DNO,3,1
d79c3f77-c399-4b83-8eb9-e9af707b1652,"-75,594165","6,198365",MR/LWAL/DNO,5,1
577c761e-ec62-471f-89ae-d71b7e28af06,"-75,55","6,21",CR/LDUAL/DUC,30,3
f28afb31-ccf7-4e3c-9a1f-fe41be825fde,"-75,591138","6,260051",MUR/LWAL/DNO,2,3
79c628cb-653a-4484-8f82-13d7cd2165ca,"-75,596194","6,224012",MUR/LWAL/DNO,3,2
cffca79b-d4a5-4c72-9a27-c7535c677c8c,"-75,56","6,2",CR/LFINF/DUC,25,3
ea9ce2e3-4da3-4caf-a83a-293c641ae018,"-75,56074326","6,259488226",MUR/LWAL/DNO,3,2
8f26657d-87dd-479f-bf97-7557db8cf031,"-75,603012","6,211106",MUR/LWAL/DNO,2,1
f6284db8-7777-4cab-94c8-cabf1347dcef,"-75,58395","6,206511",MUR/LWAL/DNO,3,2
a64cb629-c913-44f0-865d-edf1a7f49b45,"-75,608356","6,251346",MUR/LWAL/DNO,3,2
0c5c72a4-b811-4f80-9fc7-25bac5c54b3d,"-75,605628","6,25548",MUR/LWAL/DNO,3,2
0b97e546-9cf4-409f-a30d-0914dc67fa6f,"-75,592711","6,220186",CR/LFINF/DNO,3,2
5dd54b4f-747c-46ed-9bb3-4b3acb10e80e,"-75,562263","6,272856",MUR/LWAL/DNO,2,1
abe8e639-396b-4f20-8ae5-1142839612da,"-75,55","6,2",CR/LFINF/DUC,10,3
ed8acd07-f7eb-427b-aed1-f39b82f19f87,"-75,553627","6,282664",MUR/LWAL/DNO,3,2
0952645a-0d0e-41aa-8bdd-fdc7c15d18e5,"-75,595562","6,228077",CR/LFINF/DNO,3,2
e1bdce4d-fc8d-4fc3-bedd-5c3965767755,"-75,558358","6,305905",MUR/LWAL/DNO,2,1
36fb2e8e-f17a-46cb-b29b-50cb3019b19a,"-75,556689","6,247219",CR/LFINF/DUC,9,2
69e827bc-fce1-436e-aa38-0b51b086c6d1,"-75,590183","6,250996",MUR/LWAL/DNO,3,2
1c0bfce8-e92e-4e16-a2b3-251ab20116ed,"-75,60032","6,225136",MUR/LWAL/DNO,3,2
e10cc1c0-782a-43a6-9967-287c2897818b,"-75,560806","6,284868",CR/LFINF/DNO,2,2
ad46bfe7-7d41-406b-bdcf-3af56de58fef,"-75,57","6,21",CR/LFINF/DUC,8,3
18b13a19-ff46-4a4d-9346-56e56387e478,"-75,585115","6,206174",CR/LFINF/DUC,4,2
6c4ac1c7-86ae-4af6-8395-cb6d64ab3a95,"-75,557177","6,265397",MUR/LWAL/DNO,1,2
d2c01e32-6a69-4bf6-9fff-b72e2f09b962,"-75,556901","6,209022",CR/LFINF/DNO,3,3
7fcc9a06-636e-4112-a67d-c226937e8989,"-75,593455","6,229002",MUR/LWAL/DNO,2,2
8940bd39-7ee4-4a2a-bd38-5df67968b9de,"-75,599882","6,233644",MUR/LWAL/DNO,2,2
4b34b738-8717-4a4a-a17e-73d9411eb87c,"-75,606044","6,244523",MUR/LWAL/DNO,2,3
326b3db8-4ecc-405f-ab79-f9610936a192,"-75,603072","6,256402",CR/LFINF/DNO,3,2
b0f3eb06-c5c3-41dd-860f-906fb8f929ef,"-75,594473","6,253506",CR/LFINF/DNO,5,3
0cb22188-2175-4df1-a56b-285143d7051b,"-75,593407","6,198567",MUR/LWAL/DNO,2,1
17fd13b4-e44d-455a-bd6e-1f600265c08a,"-75,5704364","6,261121912",MUR/LWAL/DNO,3,2
3d222837-e757-4e98-bfab-3af6f578432f,"-75,587744","6,244403",CR/LFINF/DNO,6,2
7dd9b6a0-308c-4889-8ae9-4b40554aef1e,"-75,571665","6,217204",CR/LFINF/DNO,3,2
1da88590-1540-4d7e-b4e6-70f759ccdb07,"-75,596449","6,237569",CR/LFINF/DUC,5,3
a603b031-49e8-40ad-b43c-d6de4b764d60,"-75,556084","6,28663",MUR/LWAL/DNO,2,2
d5af8796-4d7a-4942-a0e6-a920af5cf6fe,"-75,573928","6,292626",MUR/LWAL/DNO,3,2
26e7549b-baf2-4bd1-a40e-d32dc0beeb2c,"-75,558589","6,209097",CR/LFINF/DNO,4,3
dc70405c-af80-4a02-8019-03b43faaf894,"-75,58289372","6,201969713",MUR/LWAL/DNO,3,2
6ad5b376-cd0f-4777-acd3-d37284bf2d93,"-75,55493689","6,262384598",MUR/LWAL/DNO,1,2
bd86de6d-0397-48d2-ac88-e88df7b659f9,"-75,555608","6,266858",CR/LFINF/DNO,4,2
de5b8a0e-a8d9-4ec6-b4e2-9680694a5be8,"-75,56351319","6,266450166",MUR/LWAL/DNO,1,2
0a252510-8f7a-47b7-8625-61ab9c142779,"-75,555485","6,266893",CR/LFINF/DUC,5,2
699434db-8083-47cb-8496-4462442a443e,"-75,571565","6,286686",MUR/LWAL/DNO,3,2
b413ee44-1489-4c01-a46d-26debd1ff104,"-75,604052","6,2494",CR/LFINF/DUC,12,2
e58d8914-66b1-42f4-a1d3-8463ba5882d9,"-75,591372","6,246309",MUR/LWAL/DNO,3,2
0663e40d-7914-426f-ba69-ebc365d82648,"-75,587091","6,24528",CR/LFINF/DNO,2,2
6350b292-051c-4aa3-80af-74a7f6cf5a06,"-75,554553","6,282237",MUR/LWAL/DNO,3,2
0012e988-6e5e-4368-9383-9f27b6bdeb07,"-75,571719","6,200049",CR/LFINF/DUC,8,3
b6baaafa-d321-4370-97be-5227137f70cf,"-75,55954","6,28666",MUR/LWAL/DNO,3,2
c05fefa9-b6f7-4fa6-b06d-8911e1016ef2,"-75,59829294","6,280079355",MUR/LWAL/DNO,3,2
2b049957-a33f-4ed0-bac2-19318664023a,"-75,557402","6,299214",MUR/LWAL/DNO,2,1
bbf40f03-5a81-4c10-a0dc-994422824e10,"-75,595432","6,251838",MUR/LWAL/DNO,2,3
e7acf768-e7c8-4af9-8625-b9ab335a7b99,"-75,604069","6,242295",MUR/LWAL/DNO,2,3
73db62cc-f6d0-4b3c-b677-be66a03361be,"-75,564263","6,306272",MUR/LWAL/DNO,2,2
7d9f8859-5a90-48fd-b338-3fae3068c408,"-75,566483","6,239426",MUR/LWAL/DNO,3,1
2359fdcb-9509-40c0-866c-e91a40692c71,"-75,595676","6,227755",MUR/LWAL/DNO,1,2
87fb9da1-e892-464b-a7ec-1ba1e93ccb99,"-75,605069","6,252019",MUR/LWAL/DNO,3,2
2fbd2303-d403-46dd-a2dc-03ca7c90a532,"-75,556404","6,281476",MUR/LWAL/DNO,2,2
6bd2a409-1476-4f34-8fe2-d9b863fe8e05,"-75,601635","6,232108",MUR/LWAL/DNO,3,2
05754ece-2190-475f-9a16-d2a81ddf4b9c,"-75,575365","6,181852",CR/LFINF/DNO,2,3
3065bf2f-d7f2-4016-9b1f-e5838d8a2e01,"-75,557979","6,293371",MUR/LWAL/DNO,3,1
f7ef6b23-e2c2-47d0-ae94-4489cf3ef9dc,"-75,552718","6,24629",MUR/LWAL/DNO,2,2
781f9b27-8da2-4c1d-94c6-36a6832ca1eb,"-75,56201771","6,261823489",MUR/LWAL/DNO,3,2
597a7c8a-75c5-4e70-a4a1-7d5e944b9e4f,"-75,561028","6,269527",MUR/LWAL/DNO,2,1
615ee7b2-2d25-477f-9b7b-288fa4078101,"-75,565113","6,201036",CR/LFINF/DNO,2,3
b3ae20b8-32b0-4fd3-8afc-cd342a72455e,"-75,55897","6,246309",MUR/LWAL/DNO,2,2
755abe4a-4e26-4821-975d-211b2bd8735d,"-75,597244","6,251912",CR/LFINF/DUC,10,2
05ff0cbe-2da0-418f-9910-1cbec7390bbe,"-75,596469","6,270617",CR/LFINF/DNO,5,2
57ac1fd8-b5e2-4895-9f11-a77f1f6b5745,"-75,563778","6,238942",MUR/LWAL/DNO,4,1
5e268962-0885-444a-9e94-d1911c43708e,"-75,604083","6,249691",CR/LFINF/DUC,4,2
d8fd130a-4856-464a-bd97-ac65172df60c,"-75,557834","6,293312",MUR/LWAL/DNO,3,1
982e0498-c462-4060-8edf-f19560df3adf,"-75,5623","6,27583",MUR/LWAL/DNO,2,1
5d75ba3a-0d4c-4daa-8624-b71cb0414438,"-75,564391","6,306276",MUR/LWAL/DNO,2,2
4315c203-41bf-4687-83ce-63b818f165a2,"-75,545856","6,244082",MUR/LWAL/DNO,4,1
20173ee2-b1d4-4f5f-a8a1-642628e9537b,"-75,592778","6,219858",CR/LFINF/DNO,3,2
a2cd7fe9-f01c-4d29-962c-a01c0c16de71,"-75,581354","6,244467",CR/LFINF/DUC,5,3
db06fa98-cbbd-4c7b-b8ff-b0364ac85135,"-75,602114","6,213601",MUR/LWAL/DNO,1,1
b270ca74-405b-401e-ae3d-106b3d2ceb30,"-75,586164","6,233361",MUR/LWAL/DNO,3,2
397f9b6f-e479-43dc-963c-690c12fed77f,"-75,590585","6,245591",MUR/LWAL/DNO,2,2
56aa1ce7-a950-44a5-b240-533fa9b68c38,"-75,598056","6,249621",CR/LFINF/DNO,3,2
5f632f3a-105f-464c-82d5-9a3a32731ea8,"-75,574615","6,182978",CR/LFINF/DNO,4,3
3ba1be63-de11-405f-830f-5b2fa0772748,"-75,56","6,21",CR/LFINF/DNO,2,3
ba0bac40-4dec-4ffb-99ba-6a2b340dd618,"-75,595114","6,232789",MUR/LWAL/DNO,2,2
df345122-f34f-4bb8-b125-bcea9101013d,"-75,606876","6,221546",MUR/LWAL/DNO,2,2
619d481a-aa09-4931-84f0-c35e5062211e,"-75,5533513","6,265660071",MUR/LWAL/DNO,2,2
d0297fef-c8d0-4b95-94c7-4b564e445038,"-75,591518","6,227949",MUR/LWAL/DNO,2,2
87faa71e-5e73-4a6e-87d2-db3d72b8cb81,"-75,60904","6,249664",MUR/LWAL/DNO,1,2
26892864-bbe8-43b4-b4c2-1599bbced629,"-75,591999","6,266704",CR/LFINF/DNO,5,3
df67cc04-d748-410f-8b7c-b7527b466b22,"-75,593031","6,221426",MUR/LWAL/DNO,3,2
d2d4760a-d686-4bec-b023-f3a1ee5bf5d0,"-75,55","6,21",CR/LFINF/DUC,2,3
0d5df3d4-41ba-45ec-abc9-c663b1632944,"-75,561162","6,251835",MUR/LWAL/DNO,2,2
fd8ed0f8-889f-45ba-93aa-384ed6272da1,"-75,56229","6,275443",MUR/LWAL/DNO,1,1
743c4427-1f0e-49ee-aee6-eceac2ec605f,"-75,594339","6,226607",MUR/LWAL/DNO,2,2
147166ff-7c25-45ce-ad2c-6a4734f5d621,"-75,59704548","6,276194125",MUR/LWAL/DNO,3,2
1b8281b2-0849-47cf-a3ee-296fd213c29e,"-75,59951804","6,280541827",MUR/LWAL/DNO,2,2
2521537e-a012-49d1-80d0-9c4cbccbd6ec,"-75,611381","6,254446",CR/LFINF/DUC,6,2
8f1ee3e8-fa03-4e74-85ad-357f8033bf2c,"-75,585494","6,206013",MUR/LWAL/DNO,2,2
edc3041b-76ac-446a-8227-e138871c6ecc,"-75,5931","6,226467",MUR/LWAL/DNO,3,2
a0aa4a33-68bc-4863-8702-f65afb4bfa9c,"-75,605865","6,244926",MUR/LWAL/DNO,2,3
fa22d846-20ea-4f23-a9db-2601ca0371bc,"-75,559298","6,237852",CR/LFINF/DNO,5,2
531350c3-14a9-4ca7-b36d-bbcc1db1ed4f,"-75,587621","6,206691",MUR/LWAL/DNO,4,2
36bb194a-f656-4f26-b742-44d2976cfa14,"-75,5634","6,2583",CR/LFINF/DUC,7,2
3bd37f31-40e0-48a2-a5ba-3fdb115423b6,"-75,57151","6,200293",CR/LFINF/DUC,24,3
691634dc-2252-48c3-b262-5092c141af9c,"-75,592718","6,198027",MUR/LWAL/DNO,2,1
f95b2fd8-f646-45fa-9ff2-e17c43bfe5f5,"-75,558928","6,246092",CR/LFINF/DNO,4,2
f0a6984c-f381-4447-a536-0f249f55f2ed,"-75,58491","6,27489",CR/LFINF/DUC,17,2
d92c2774-583c-4b50-9fa5-ac891cfbcd37,"-75,597513","6,236772",MUR/LWAL/DNO,2,3
bf49c90f-0300-420b-9538-f977d01eb500,"-75,58474","6,214812",MUR/LWAL/DNO,3,2
015fe85f-cebc-4002-a707-310bfcf13feb,"-75,594648","6,232319",CR/LFINF/DNO,4,2
5c4e6372-775e-4a86-af53-64e178a5acfb,"-75,576855","6,278385",MUR/LWAL/DNO,1,2
47a03307-5cf6-4467-8de3-65e59dc3e341,"-75,563273","6,204551",CR/LFINF/DUC,10,3
0f5fcc08-8c24-441a-9560-da8c6d4dac14,"-75,579981","6,279629",CR/LFINF/DNO,5,2
5674a893-7129-48a0-a24e-be945aebb898,"-75,58","6,2",CR/LFINF/DNO,2,3
4efa17b1-c225-4bb1-b94e-f2c813c65b43,"-75,60215","6,251897",CR/LFINF/DNO,5,2
613e783d-5318-4e0f-872b-2333860172d4,"-75,605944","6,242169",MUR/LWAL/DNO,2,3
f9f73616-bfe6-4f98-a787-86b3103c4648,"-75,626789","6,25707",CR/LWAL/DUC,8,1
63ff42fb-5a80-4e31-95d7-bc1b1bdc8377,"-75,596733","6,269006",MUR/LWAL/DNO,3,2
883b4d1b-e657-4499-8720-ec618de47bb3,"-75,596845","6,238526",CR/LFINF/DNO,2,3
c2d4e956-7f44-491b-9946-a0f881237db9,"-75,552513","6,278427",CR/LFINF/DNO,4,1
cb552c5e-7d2b-4967-9f37-9d6523df8614,"-75,549575","6,267226",MUR/LWAL/DNO,2,1
bca4627d-48c3-4f42-a622-d27505309b57,"-75,55064","6,266",MUR/LWAL/DNO,3,1
89c61a34-7ca4-4d77-8ad1-39f7c7115b24,"-75,559773","6,246898",CR/LWAL/DUC,15,2
686d370a-3c7a-44ed-b069-9e43c3f9056f,"-75,554999","6,271081",CR/LFINF/DNO,3,2
3cd90a1a-ce3c-4072-99d2-08f2fc25cb14,"-75,612219","6,25926",MUR/LWAL/DNO,2,2
7a527dd5-1c78-4099-8a86-c4b5237ce016,"-75,603999","6,229835",MUR/LWAL/DNO,2,3
f073d558-f16c-4aa8-8afc-8f0e412023fe,"-75,602491","6,222428",CR/LFINF/DUC,9,2
63c91d30-9a7e-46f7-9870-44932a2bc1bf,"-75,595288","6,21742",CR/LFINF/DNO,4,2
f5ab3050-355d-499e-93af-f8bdb8c5a275,"-75,610852","6,244565",CR/LFINF/DNO,2,3
80bd3bab-887c-4641-ad95-7f837d4b651a,"-75,596301","6,228107",CR/LFINF/DUC,3,2
83a84db0-9e74-4d84-a3b1-f56100bcfd62,"-75,558566","6,249244",CR/LFINF/DNO,2,2
0d0a3eee-335a-46e0-ae54-77f83055d5ab,"-75,56078871","6,258148023",MUR/LWAL/DNO,1,2
49b088ba-6935-4cb2-a761-92b2fde008f3,"-75,56505","6,200154",CR/LFINF/DUC,8,3
314ba2f5-e89a-4eb7-b688-d526e11fbcba,"-75,558912","6,212199",CR/LFINF/DNO,4,3
c9fac8f7-917f-41d0-84fa-33fbda1719c8,"-75,605926","6,243212",MUR/LWAL/DNO,2,3
a7567ca9-9a14-4082-9c55-6682e8bd043d,"-75,557678","6,293255",MUR/LWAL/DNO,4,1
1b557084-e906-4629-a157-4baec174067d,"-75,604519","6,230668",MUR/LWAL/DNO,2,3
05dc839d-7e22-4f1b-a850-f71b715de213,"-75,551843","6,237151",MUR/LWAL/DNO,3,2
4463c29d-66d1-489d-985f-efd3212a0072,"-75,598584","6,232223",MUR/LWAL/DNO,2,2
3188c4aa-d9d6-480c-8adc-794fddbef05b,"-75,554812","6,240436",MUR/LWAL/DNO,3,2
5772872b-4342-443c-944b-caee6d001cc1,"-75,584731","6,238114",MUR/LWAL/DNO,2,2
61fc037f-1eb1-4760-95a6-603745b93d95,"-75,582867","6,241459",CR/LFINF/DNO,2,3
004a33a2-06e2-4492-bf52-9e54d89e950e,"-75,59057","6,199612",MCF/LWAL/DUC,3,1
749d1bd5-db0b-443b-9391-4f9447387de4,"-75,593854","6,25377",MUR/LWAL/DNO,2,3
c3627e83-3ad1-45f4-a7c4-700ccaf9822d,"-75,568896","6,239679",MUR/LWAL/DNO,1,3
fe911e76-7703-4f83-b817-668ac1c626e9,"-75,611216","6,252974",MUR/LWAL/DNO,3,2
e9cd8fe1-fce8-47ef-815e-daf4f83fac82,"-75,601546","6,23642",CR/LFINF/DNO,2,2
d083c5c6-5387-4f02-a285-58be20969b81,"-75,555275","6,271307",MUR/LWAL/DNO,1,2
7b62159e-0afa-44f4-887f-3b0d159823f3,"-75,566146","6,239603",MUR/LWAL/DNO,3,1
30c117bd-25bb-429e-9bc9-5a9be50d6229,"-75,56382848","6,265783617",CR/LFINF/DNO,2,2
76b48dca-5efb-454d-a691-7087b9a69e11,"-75,551031","6,273004",MUR/LWAL/DNO,4,2
79a25d5a-6f6b-4dee-b423-228f98ee0f72,"-75,58153114","6,201528657",MUR/LWAL/DNO,3,2
0530716b-f68c-4bba-b2c7-0a229e1c0792,"-75,615038","6,258006",CR/LFINF/DNO,3,2
7d2ce7c5-3ede-4a67-af37-7c7fe922704a,"-75,568958","6,222996",CR/LFINF/DNO,5,3
af98dc62-a9bf-4fc8-9990-bd909328b9c1,"-75,59164","6,266707",MUR/LWAL/DNO,2,3
5373381c-978c-4383-868c-2ff11e48838a,"-75,606832","6,229342",MCF/LWAL/DUC,1,2
b5b29d7a-b82b-418a-9b26-6eee4d4d3129,"-75,549662","6,276566",CR/LFINF/DNO,4,1
1355429e-0cdf-4622-b24b-3c1058774543,"-75,55650235","6,244211402",MUR/LWAL/DNO,3,2
ea48614a-4ad2-4e70-98a4-c379bdbca6af,"-75,597415","6,253324",MUR/LWAL/DNO,1,2
0710b4ae-9b55-4f4b-ad92-9886d979ca8f,"-75,601478","6,236988",CR/LFINF/DNO,3,2
b4ae1cd3-5ab8-4826-8dc3-cfd6b604c0a9,"-75,595622","6,237787",CR/LFINF/DUC,8,3
b69a96ca-609e-4278-8deb-43334f4c5cdd,"-75,55434949","6,264996777",MUR/LWAL/DNO,2,2
5f97121a-b3eb-477a-8e2d-fc7c1709656a,"-75,598165","6,26352",CR/LFINF/DNO,4,3
69daab81-cc37-4b28-8f9d-27b8d382fc14,"-75,594368","6,221212",MCF/LWAL/DUC,3,2
b7e08846-75c0-4fcb-979a-186cdf5efedb,"-75,553813","6,279874",MUR/LWAL/DNO,3,2
9883672c-5916-4e9f-acf8-695b330503f9,"-75,559503","6,248932",MUR/LWAL/DNO,4,2
4aba0c42-5a74-492a-8dff-449340f0a858,"-75,593867","6,222053",MCF/LWAL/DUC,2,2
a3f44e35-3ec9-4cf4-a567-3bd2902263fa,"-75,59606","6,230949",MUR/LWAL/DNO,1,2
37b5abcf-89dc-4161-a11b-2b233013680c,"-75,593094","6,233008",MUR/LWAL/DNO,2,3
1c2ed639-3ebf-4220-aaf2-b589ee922f52,"-75,587916","6,250826",MUR/LWAL/DNO,2,2
4437c922-cb0d-41b0-a90a-05c72be77a71,"-75,602676","6,252144",CR/LFINF/DUC,5,2
5f89e519-9e46-47b6-a30b-603036d242d4,"-75,595662","6,231243",CR/LFINF/DNO,2,2
3e29a127-6657-427b-8c70-92005283f36e,"-75,556348","6,240329",MCF/LWAL/DNO,4,2
058bd674-b4d8-45a2-ade8-f44ec11962ed,"-75,565891","6,298231",MUR/LWAL/DNO,4,1
2bfafd20-fb29-47c1-a691-e0e75b9588e0,"-75,595029","6,242414",CR/LFINF/DNO,6,3
c55995f1-c697-4cb4-9b56-f9d61ff01a07,"-75,585077","6,254956",CR/LFINF/DNO,4,3
bd235a7a-8bea-45ee-a15b-975316b9ee66,"-75,602213","6,237481",CR/LFINF/DNO,3,2
bcb120b9-2d90-4cf1-82e8-5e87ada659c2,"-75,59965938","6,281166114",MUR/LWAL/DNO,2,2
6d16a0f5-061f-46ed-9153-a155fe4a8c47,"-75,571786","6,213197",MUR/LWAL/DNO,3,2
d8e0b997-b4b7-401a-b7d6-a965ed82756d,"-75,594323","6,223475",MUR/LWAL/DNO,2,2
05e62095-caca-4cc4-a572-abfd109e8e59,"-75,606249","6,25451",MUR/LWAL/DNO,2,2
49fc2a27-2cfb-479e-aa23-3b17f857bb97,"-75,573025","6,294203",MUR/LWAL/DNO,2,2
5df87171-2499-4c49-ad42-783085ee3823,"-75,58345","6,236169",MCF/LWAL/DUC,3,2
a02ea3f6-47b8-4d1e-a7e3-a0974f42664a,"-75,554237","6,278675",MUR/LWAL/DNO,3,2
c4616df0-d86b-4f0d-8709-2e0f2dcfb6d3,"-75,604325","6,247873",MUR/LWAL/DNO,2,3
c0a72962-31ce-40f8-854a-244b2b820d6d,"-75,616111","6,251408",MUR/LWAL/DNO,2,2
aa19ff32-768d-4019-ab83-4b7e6862ff26,"-75,56","6,2",CR/LFINF/DNO,2,3
f754ca48-804c-4216-8a7b-34fd21ce5ae7,"-75,556538","6,240529",MUR/LWAL/DNO,3,2
45ee228a-2868-4b25-970a-a8e1e695babb,"-75,610298","6,259678",MUR/LWAL/DNO,3,2
c81b1388-ca1f-49ea-a16b-a016e75deb6b,"-75,603402","6,254672",MUR/LWAL/DNO,1,2
47719d0a-9456-49a4-a0b6-def9d24bf1b9,"-75,594867","6,249218",CR/LFINF/DNO,4,2
6382eedb-021a-44f6-a903-e46a8113801f,"-75,593291","6,233316",CR/LFINF/DNO,4,3
75583cf8-471a-4bc9-a6cf-5cc5479ec1ee,"-75,558827","6,248243",CR/LFINF/DNO,5,2
cda0a41c-9994-43cb-8507-e9e81f8aefa5,"-75,5606","6,244",CR/LFINF/DUC,13,2
b8ace0d6-081c-49f3-a329-f7da7a7e0c5f,"-75,58569","6,243978",CR/LFINF/DNO,4,2
4fbc43a5-6626-487a-bb04-75b3144fedf9,"-75,605876","6,24233",MUR/LWAL/DNO,2,3
aa67a216-f7e8-4384-b400-a3a8cbbef116,"-75,616449","6,276344",MUR/LWAL/DNO,2,1
c8056f13-3873-4cfb-a33b-d916fc354b0e,"-75,572215","6,294903",MUR/LWAL/DNO,2,2
3ef2cfd3-e09e-48c9-828c-054985d0991a,"-75,55519233","6,264175335",MUR/LWAL/DNO,2,2
7e88d84a-4545-4a92-8283-f977a2e760ba,"-75,593876","6,216876",MUR/LWAL/DNO,1,2
4b016add-7003-460b-93fa-81be84f450a5,"-75,592628","6,221824",MUR/LWAL/DNO,2,2
3b60d600-e26f-461d-b548-0c039fcd3d41,"-75,611278","6,259166",CR/LFINF/DNO,5,2
773d5d95-2e28-4db0-a36a-9c18c1c5def4,"-75,564811","6,239181",MUR/LWAL/DNO,3,1
2110c88c-5828-4cbf-bb8e-3c48d79abae7,"-75,612552","6,245244",CR/LFINF/DNO,4,3
779be8a4-a2fe-4b4e-b95b-64f0ea216ef9,"-75,618078","6,276294",MUR/LWAL/DNO,3,1
aa26e760-cd3b-4241-9554-47109cef8ab2,"-75,55467323","6,264115797",CR/LFINF/DNO,2,2
e4f811e0-2970-4449-a8b9-f9ec0735cf14,"-75,586731","6,244777",CR/LFINF/DNO,2,2
1c550d94-58e6-4d28-8861-17f2a051cda5,"-75,55482394","6,262526403",MUR/LWAL/DNO,1,2
e4854b42-c78a-4ab3-9442-3a96d702831b,"-75,5633067","6,262023055",MUR/LWAL/DNO,2,2
7a95892e-9d38-484a-b46a-1e38405e2388,"-75,567744","6,199843",CR/LFINF/DUC,9,3
59295d84-761b-453a-9a43-68b835ce1a1a,"-75,556789","6,240745",CR/LFINF/DNO,4,2
05c2151f-f5e6-4f86-84f1-776ed9e39dd9,"-75,570278","6,193937",CR/LFINF/DUC,9,3
153e973b-30df-46fe-a33e-b0be8a9dfae8,"-75,556739","6,300493",CR/LFINF/DNO,3,1
7c31cc91-faaf-4698-a32a-85faf4dab4d3,"-75,598053","6,236753",CR/LFINF/DNO,2,3
b3d3c884-83b9-4128-8673-045518d298c1,"-75,56933445","6,264282548",CR/LWAL/DUC,15,2
c0ad55d9-3a7f-4320-b09b-9452e94a1b8c,"-75,585164","6,246131",MCF/LWAL/DNO,2,2
93abbe19-b653-48e3-8eeb-9981fa9480c4,"-75,57429","6,290545",MUR/LWAL/DNO,3,2
faed5d1b-ef96-4cd0-9d9d-b60450c6b443,"-75,544004","6,230799",MUR/LWAL/DNO,3,1
9a9fcfaa-49f6-411d-836f-addffc3fd587,"-75,572108","6,204802",CR/LFINF/DNO,6,3
7e6e6a25-d878-4d14-955d-a829bbaca227,"-75,562136","6,23551",MUR/LWAL/DNO,4,2
0a276482-31dc-43a6-9eb6-64d07181400d,"-75,594748","6,24514",CR/LFINF/DNO,6,3
2796bcb8-0019-47b9-91e2-94080b0bb0f0,"-75,562303","6,310676",MUR/LWAL/DNO,3,2
43e1757e-b9fd-4042-9bd4-970583bab510,"-75,604408","6,247871",MUR/LWAL/DNO,2,3
08143c3c-9fbe-4a35-b6a0-b45af98b50ff,"-75,56308","6,24883",CR/LFINF/DUC,15,2
cfcd0456-5d33-4bd5-85c1-1abe016331c2,"-75,552701","6,236436",MUR/LWAL/DNO,1,2
2a06cd3f-564d-4870-b303-1807e2bb6bcd,"-75,584604","6,245866",MCF/LWAL/DNO,2,2
97d28a9e-8f69-4af6-b2e7-56ffa7d71863,"-75,55","6,21",MUR/LWAL/DNO,1,3
a89cbca3-74f9-4242-b9b5-370a4ec0215f,"-75,55288988","6,265624255",CR/LFINF/DNO,3,2
4321afa8-2b6e-4083-ae8f-d288f305eb95,"-75,604696","6,245661",MUR/LWAL/DNO,2,3
ef609912-083e-4c93-8f30-dd2f91a9bb8d,"-75,555839","6,25996",CR/LFINF/DNO,7,2
21b15760-1c03-4641-813e-f264f58c55fc,"-75,581365","6,276318",CR/LFINF/DNO,2,2
ca4f7676-8fd6-4f2d-8f80-15b793f8ee6d,"-75,597119","6,269888",CR/LFINF/DNO,2,2
1a004fca-ab9f-4b27-8cf3-4ef15fc09c62,"-75,605126","6,247132",MUR/LWAL/DNO,2,3
ac752834-cdd0-4dbc-a393-cbf874186db0,"-75,595382","6,242592",CR/LFINF/DNO,6,3
41d79025-d724-486a-a41b-6fe11d20e4cf,"-75,585694","6,210524",MUR/LWAL/DNO,3,2
06fd01fb-5cf7-4471-9e19-c8d5de134b2a,"-75,592139","6,259436",CR/LFINF/DNO,3,3
99755b32-84d5-4fab-8798-707b9434f049,"-75,552192","6,236457",MUR/LWAL/DNO,1,2
dca179ff-8f6b-4d45-aba2-43f8669c5072,"-75,548266","6,228038",MR/LWAL/DNO,2,1
5e20acc6-dceb-4f03-acea-0d39f7d2b7e6,"-75,566236","6,296751",MUR/LWAL/DNO,3,1
6120d817-d145-457b-8c62-a6fa75816379,"-75,58978","6,262754",CR/LFINF/DNO,5,2
c4e5249a-5d7f-44c9-9116-f29124b0a4a1,"-75,593432","6,266211",CR/LFINF/DNO,4,3
